1386	409219	255	0	0	ffba184e	0	0	0	0	0	
1387	3415	0	b7a177	7148	da740e	8a7f	0	0	0	0	
1388	10605	0	69c8c84	0	811a4d5	0	0	0	0	0	
1389	3415	0	69b0103	ffff8eb8	8167108	ffff7581	0	0	0	0	
1390	31172	255	0	0	ffba184e	0	0	0	0	0	
1391	11719	255	45e7b2	0	0	0	0	0	0	0	
1392	31172	255	0	0	45e7b2	0	0	0	0	0	
1393	11719	255	ffba184e	0	0	0	0	0	0	0	
1394	3415	0	237fb	1b3	ff258bf2	ffff7581	0	0	0	0	
1395	6433	0	14faad	0	f7ee5b2b	0	0	0	0	0	
1396	2943	0	1a8bdb	fffffe62	f7ee5b2b	879f	0	0	0	0	
1397	31172	255	0	0	ffba184e	0	0	0	0	0	
1398	11719	255	45e7b2	0	0	0	0	0	0	0	
1399	31172	255	0	0	45e7b2	0	0	0	0	0	
1400	11719	255	ffba184e	0	0	0	0	0	0	0	
1401	3415	0	fffdc805	fffffe4d	ff258bf2	ffff7581	0	0	0	0	
1402	6433	0	ffeb0553	0	f7ee5b2b	0	0	0	0	0	
1403	2943	0	ffe57425	19e	f7ee5b2b	879f	0	0	0	0	
1404	31172	255	0	0	ffba184e	0	0	0	0	0	
1405	11719	255	45e7b2	0	0	0	0	0	0	0	
1406	31172	255	0	0	45e7b2	0	0	0	0	0	
1407	11719	255	ffba184e	0	0	0	0	0	0	0	
1408	1585	0	abdf12	7e97	ff258bf2	ffff5ff3	0	0	0	0	
1409	1477	0	3c22ab4	ffff81b3	fb472881	a167	0	0	0	0	
1410	11719	255	0	0	ffba184e	0	0	0	0	0	
1411	31172	255	45e7b2	0	0	0	0	0	0	0	
1412	11719	255	0	0	45e7b2	0	0	0	0	0	
1413	31172	255	ffba184e	0	0	0	0	0	0	0	
1414	1683	0	da740e	9eb2	44fc3a	321d	0	0	0	0	
1415	1683	0	4ed8dbf	ffff614e	18e62a8	ffffcde3	0	0	0	0	
1416	15704	255	0	0	45e7b2	0	0	0	0	0	
1417	1263	255	ffe609b4	0	40e7bd	0	0	0	0	0	
1418	1263	255	ffbf1843	0	19f64c	0	0	0	0	0	
1419	31172	255	ffba184e	0	0	0	0	0	0	0	
1420	1263	255	ffbf1843	0	ffe609b4	0	0	0	0	0	
1421	1263	255	ffe609b4	0	ffbf1843	0	0	0	0	0	
1422	15704	255	0	0	ffba184e	0	0	0	0	0	
1423	1049	255	1f4333	0	ffc1799a	0	0	0	0	0	
1424	1263	255	40e7bd	0	ffe609b4	0	0	0	0	0	
1425	31172	255	45e7b2	0	0	0	0	0	0	0	
1426	1263	255	40e7bd	0	19f64c	0	0	0	0	0	
1427	1049	255	1f4333	0	3e8666	0	0	0	0	0	
1428	2334	0	15fdd8a	7c26	1f36e81	b411	0	0	0	0	
1429	2405	0	5c618de	ffff836c	85cb141	ffff4bd7	0	0	0	0	
1430	1426	255	44f435	0	b7e09	0	0	0	0	0	
1431	1483	255	425159	0	161b1e	0	0	0	0	0	
1432	2536	255	3a2a1f	0	26c6bf	0	0	0	0	0	
1433	2861	255	281682	0	3944ba	0	0	0	0	0	
1434	1196	255	db5a3	0	448c2d	0	0	0	0	0	
1435	1426	255	b7e09	0	44f435	0	0	0	0	0	
1436	1426	255	fff481f7	0	44f435	0	0	0	0	0	
1437	1426	255	fff481f7	0	44f435	0	0	0	0	0	
1438	2861	255	ffd7e97e	0	3944ba	0	0	0	0	0	
1439	2536	255	ffc5d5e1	0	26c6bf	0	0	0	0	0	
1440	1483	255	ffbdaea7	0	161b1e	0	0	0	0	0	
1441	1407	255	ffba184e	0	0	0	0	0	0	0	
1442	1407	255	ffba184e	0	0	0	0	0	0	0	
1443	1483	255	ffbdaea7	0	ffe9e4e2	0	0	0	0	0	
1444	2536	255	ffc5d5e1	0	ffd93941	0	0	0	0	0	
1445	2861	255	ffd7e97e	0	ffc6bb46	0	0	0	0	0	
1446	1426	255	fff481f7	0	ffbb0bcb	0	0	0	0	0	
1447	1426	255	fff481f7	0	ffbb0bcb	0	0	0	0	0	
1448	1426	255	b7e09	0	ffbb0bcb	0	0	0	0	0	
1449	1196	255	db5a3	0	ffbb73d3	0	0	0	0	0	
1450	2861	255	281682	0	ffc6bb46	0	0	0	0	0	
1451	2536	255	3a2a1f	0	ffd93941	0	0	0	0	0	
1452	1483	255	425159	0	ffe9e4e2	0	0	0	0	0	
1453	1426	255	44f435	0	fff481f7	0	0	0	0	0	
1454	2259	0	13d1458	7980	fe3f99dc	ffff4fd1	0	0	0	0	
1455	2567	0	56808f2	ffff84c6	f82cf1f9	b201	0	0	0	0	
1456	2161	255	fff0d5e1	0	443d8c	0	0	0	0	0	
1457	2017	255	ffd75e56	0	38e254	0	0	0	0	0	
1458	2212	255	ffc4b87b	0	250cb3	0	0	0	0	0	
1459	2161	255	ffbbc274	0	f2a1f	0	0	0	0	0	
1460	2161	255	ffbbc274	0	fff0d5e1	0	0	0	0	0	
1461	2017	255	ffc71dac	0	ffd75e56	0	0	0	0	0	
1462	2017	255	ffd75e56	0	ffc71dac	0	0	0	0	0	
1463	2161	255	fff0d5e1	0	ffbbc274	0	0	0	0	0	
1464	2161	255	f2a1f	0	ffbbc274	0	0	0	0	0	
1465	2017	255	28a1aa	0	ffc71dac	0	0	0	0	0	
1466	2017	255	38e254	0	ffd75e56	0	0	0	0	0	
1467	2161	255	443d8c	0	fff0d5e1	0	0	0	0	0	
1468	2161	255	443d8c	0	f2a1f	0	0	0	0	0	
1469	2212	255	3b4785	0	250cb3	0	0	0	0	0	
1470	2017	255	28a1aa	0	38e254	0	0	0	0	0	
1471	2161	255	f2a1f	0	443d8c	0	0	0	0	0	
1472	2178	0	1104bee	6688	1f925a8	b7af	0	0	0	0	
1473	2240	0	480b89d	ffff9a41	813c2c5	ffff46ed	0	0	0	0	
1474	1426	255	44f435	0	b7e09	0	0	0	0	0	
1475	1263	255	40e7bd	0	19f64c	0	0	0	0	0	
1476	2734	255	3bf16f	0	23f743	0	0	0	0	0	
1477	2734	255	23f743	0	3bf16f	0	0	0	0	0	
1478	1263	255	19f64c	0	40e7bd	0	0	0	0	0	
1479	1426	255	b7e09	0	44f435	0	0	0	0	0	
1480	1426	255	fff481f7	0	44f435	0	0	0	0	0	
1481	1483	255	ffe9e4e2	0	425159	0	0	0	0	0	
1482	2734	255	ffdc08bd	0	3bf16f	0	0	0	0	0	
1483	2734	255	ffc40e91	0	23f743	0	0	0	0	0	
1484	1263	255	ffbf1843	0	19f64c	0	0	0	0	0	
1485	1407	255	ffba184e	0	0	0	0	0	0	0	
1486	1407	255	ffba184e	0	0	0	0	0	0	0	
1487	1483	255	ffbdaea7	0	ffe9e4e2	0	0	0	0	0	
1488	2734	255	ffc40e91	0	ffdc08bd	0	0	0	0	0	
1489	2734	255	ffdc08bd	0	ffc40e91	0	0	0	0	0	
1490	1483	255	ffe9e4e2	0	ffbdaea7	0	0	0	0	0	
1491	1407	255	0	0	ffba184e	0	0	0	0	0	
1492	1407	255	0	0	ffba184e	0	0	0	0	0	
1493	1263	255	19f64c	0	ffbf1843	0	0	0	0	0	
1494	2734	255	23f743	0	ffc40e91	0	0	0	0	0	
1495	2734	255	3bf16f	0	ffdc08bd	0	0	0	0	0	
1496	1483	255	425159	0	ffe9e4e2	0	0	0	0	0	
1497	1426	255	44f435	0	fff481f7	0	0	0	0	0	
1498	2623	0	12cf7f7	6f61	fe3f99dc	ffff5629	0	0	0	0	
1499	2796	0	59e3a9b	ffff9008	f773d661	a9f8	0	0	0	0	
1500	11719	255	0	0	ffba184e	0	0	0	0	0	
1501	31172	255	45e7b2	0	0	0	0	0	0	0	
1502	11719	255	0	0	45e7b2	0	0	0	0	0	
1503	31172	255	ffba184e	0	0	0	0	0	0	0	
1504	1942	0	da740e	99c0	9c5dd9	6e0e	0	0	0	0	
1505	1942	0	568accd	ffff6640	3df22c3	ffff91f2	0	0	0	0	
1506	31172	255	0	0	ffba184e	0	0	0	0	0	
1507	11719	255	45e7b2	0	0	0	0	0	0	0	
1508	31172	255	0	0	45e7b2	0	0	0	0	0	
1509	11719	255	ffba184e	0	0	0	0	0	0	0	
1510	3415	0	237fb	1b3	da740e	8a7f	0	0	0	0	
1511	6370	0	14faad	0	811a4d5	0	0	0	0	0	
1512	3415	0	19c6e0	fffffe4d	8167108	ffff7581	0	0	0	0	
1513	31172	255	0	0	ffba184e	0	0	0	0	0	
1514	11719	255	45e7b2	0	0	0	0	0	0	0	
1515	31172	255	0	0	45e7b2	0	0	0	0	0	
1516	11719	255	ffba184e	0	0	0	0	0	0	0	
1517	3415	0	fffdc805	fffffe4d	da740e	8a7f	0	0	0	0	
1518	6370	0	ffeb0553	0	811a4d5	0	0	0	0	0	
1519	3415	0	ffe63920	1b3	8167108	ffff7581	0	0	0	0	
1520	31172	255	0	0	ffba184e	0	0	0	0	0	
1521	11719	255	45e7b2	0	0	0	0	0	0	0	
1522	31172	255	0	0	45e7b2	0	0	0	0	0	
1523	11719	255	ffba184e	0	0	0	0	0	0	0	
1524	1383	0	fe053032	ffff2c35	9be350	3be0	0	0	0	0	
1525	1736	0	f98d9a2f	d32e	1d50f77	ffffc3b0	0	0	0	0	
1526	11719	255	0	0	ffba184e	0	0	0	0	0	
1527	31172	255	45e7b2	0	0	0	0	0	0	0	
1528	11719	255	0	0	45e7b2	0	0	0	0	0	
1529	31172	255	ffba184e	0	0	0	0	0	0	0	
1530	2673	0	fe053032	ffff51cb	ff942aef	ffffdad2	0	0	0	0	
1531	43	0	f6ea85ca	0	fe1137b3	0	0	0	0	0	
1532	2749	0	f6ea85ca	ae79	fe0b41f1	24ce	0	0	0	0	
1533	2161	255	fff0d5e1	0	443d8c	0	0	0	0	0	
1534	2017	255	ffd75e56	0	38e254	0	0	0	0	0	
1535	2212	255	ffc4b87b	0	250cb3	0	0	0	0	0	
1536	2161	255	ffbbc274	0	f2a1f	0	0	0	0	0	
1537	2161	255	ffbbc274	0	fff0d5e1	0	0	0	0	0	
1538	2017	255	ffc71dac	0	ffd75e56	0	0	0	0	0	
1539	2017	255	ffd75e56	0	ffc71dac	0	0	0	0	0	
1540	2161	255	fff0d5e1	0	ffbbc274	0	0	0	0	0	
1541	2161	255	f2a1f	0	ffbbc274	0	0	0	0	0	
1542	2212	255	250cb3	0	ffc4b87b	0	0	0	0	0	
1543	2017	255	38e254	0	ffd75e56	0	0	0	0	0	
1544	2161	255	443d8c	0	fff0d5e1	0	0	0	0	0	
1545	2161	255	443d8c	0	f2a1f	0	0	0	0	0	
1546	2212	255	3b4785	0	250cb3	0	0	0	0	0	
1547	2212	255	250cb3	0	3b4785	0	0	0	0	0	
1548	2161	255	f2a1f	0	443d8c	0	0	0	0	0	
1549	3415	0	ff258bf2	ffff7581	2667e6	1516	0	0	0	0	
1550	1373	0	f7ee5b2b	0	149b970	0	0	0	0	0	
1551	3415	0	f7e98ef8	8a7f	13dca97	ffffeaea	0	0	0	0	
1552	11719	255	0	0	ffba184e	0	0	0	0	0	
1553	31172	255	45e7b2	0	0	0	0	0	0	0	
1554	11719	255	0	0	45e7b2	0	0	0	0	0	
1555	31172	255	ffba184e	0	0	0	0	0	0	0	
1556	3415	0	ff4ed49c	ffff8faa	ff258bf2	ffff7581	0	0	0	0	
1557	16958	0	f974b9fa	0	f7ee5b2b	0	0	0	0	0	
1558	3326	0	f96fcce9	6fad	f7e96e1a	8a43	0	0	0	0	
1559	31172	255	0	0	ffba184e	0	0	0	0	0	
1560	25079	255	ffba184e	0	0	0	0	0	0	0	
1561	9375	255	0	0	ffba184e	0	0	0	0	0	
1562	12422	255	ffba184e	0	0	0	0	0	0	0	
1563	9375	255	0	0	45e7b2	0	0	0	0	0	
1564	25079	255	ffba184e	0	0	0	0	0	0	0	
1565	31172	255	0	0	45e7b2	0	0	0	0	0	
1566	12422	255	45e7b2	0	0	0	0	0	0	0	
1567	268829	255	0	0	45e7b2	0	0	0	0	0	
1568	12422	255	ffba184e	0	0	0	0	0	0	0	
1569	31172	255	0	0	45e7b2	0	0	0	0	0	
1570	12422	255	45e7b2	0	0	0	0	0	0	0	
1571	268829	255	0	0	45e7b2	0	0	0	0	0	
1572	12422	255	ffba184e	0	0	0	0	0	0	0	
1573	31172	255	0	0	45e7b2	0	0	0	0	0	
1574	25079	255	45e7b2	0	0	0	0	0	0	0	
1575	9375	255	0	0	45e7b2	0	0	0	0	0	
1576	12422	255	45e7b2	0	0	0	0	0	0	0	
1577	9375	255	0	0	ffba184e	0	0	0	0	0	
1578	25079	255	45e7b2	0	0	0	0	0	0	0	
1579	31172	255	0	0	ffba184e	0	0	0	0	0	
1580	12657	255	ffba184e	0	0	0	0	0	0	0	
1581	268829	255	0	0	ffba184e	0	0	0	0	0	
1582	12657	255	45e7b2	0	0	0	0	0	0	0	
1583	31172	255	0	0	ffba184e	0	0	0	0	0	
1584	12657	255	ffba184e	0	0	0	0	0	0	0	
1585	268829	255	0	0	ffba184e	0	0	0	0	0	
1586	12657	255	45e7b2	0	0	0	0	0	0	0	
1587	3415	0	aba454	6cd2	ff258bf2	ffff7581	0	0	0	0	
1588	667	0	6570183	0	f7ee5b2b	0	0	0	0	0	
1589	3314	0	65bf325	ffff935d	f7e96989	8a1b	0	0	0	0	
1590	12422	255	0	0	ffba184e	0	0	0	0	0	
1591	31407	255	ffba184e	0	0	0	0	0	0	0	
1592	12422	255	0	0	45e7b2	0	0	0	0	0	
1593	21797	255	ffba184e	0	0	0	0	0	0	0	
1594	12657	255	0	0	45e7b2	0	0	0	0	0	
1595	9375	255	45e7b2	0	0	0	0	0	0	0	
1596	12422	255	0	0	45e7b2	0	0	0	0	0	
1597	9375	255	ffba184e	0	0	0	0	0	0	0	
1598	12422	255	0	0	45e7b2	0	0	0	0	0	
1599	21797	255	45e7b2	0	0	0	0	0	0	0	
1600	12657	255	0	0	45e7b2	0	0	0	0	0	
1601	31407	255	45e7b2	0	0	0	0	0	0	0	
1602	12657	255	0	0	ffba184e	0	0	0	0	0	
1603	231094	255	45e7b2	0	0	0	0	0	0	0	
1604	12657	255	0	0	45e7b2	0	0	0	0	0	
1605	31407	255	45e7b2	0	0	0	0	0	0	0	
1606	12657	255	0	0	ffba184e	0	0	0	0	0	
1607	21797	255	45e7b2	0	0	0	0	0	0	0	
1608	12422	255	0	0	ffba184e	0	0	0	0	0	
1609	9375	255	ffba184e	0	0	0	0	0	0	0	
1610	12422	255	0	0	ffba184e	0	0	0	0	0	
1611	9375	255	45e7b2	0	0	0	0	0	0	0	
1612	12657	255	0	0	ffba184e	0	0	0	0	0	
1613	21797	255	ffba184e	0	0	0	0	0	0	0	
1614	12422	255	0	0	ffba184e	0	0	0	0	0	
1615	31407	255	ffba184e	0	0	0	0	0	0	0	
1616	12422	255	0	0	45e7b2	0	0	0	0	0	
1617	124922	255	ffba184e	0	0	0	0	0	0	0	
1618	9375	255	0	0	45e7b2	0	0	0	0	0	
1619	9375	255	ffba184e	0	0	0	0	0	0	0	
1620	9375	255	0	0	ffba184e	0	0	0	0	0	
1621	96797	255	ffba184e	0	0	0	0	0	0	0	
1622	3415	0	da740e	8a7f	0	0	0	0	0	0	
1623	19481	0	811a4d5	0	0	0	0	0	0	0	
1624	3415	0	8167108	ffff7581	0	0	0	0	0	0	
1625	12422	255	0	0	ffba184e	0	0	0	0	0	
1626	31172	255	ffba184e	0	0	0	0	0	0	0	
1627	12422	255	0	0	45e7b2	0	0	0	0	0	
1628	231329	255	ffba184e	0	0	0	0	0	0	0	
1629	12422	255	0	0	ffba184e	0	0	0	0	0	
1630	31172	255	ffba184e	0	0	0	0	0	0	0	
1631	12422	255	0	0	45e7b2	0	0	0	0	0	
1632	22032	255	ffba184e	0	0	0	0	0	0	0	
1633	12657	255	0	0	45e7b2	0	0	0	0	0	
1634	9375	255	45e7b2	0	0	0	0	0	0	0	
1635	12422	255	0	0	45e7b2	0	0	0	0	0	
1636	9375	255	ffba184e	0	0	0	0	0	0	0	
1637	12422	255	0	0	45e7b2	0	0	0	0	0	
1638	22032	255	45e7b2	0	0	0	0	0	0	0	
1639	12657	255	0	0	45e7b2	0	0	0	0	0	
1640	31172	255	45e7b2	0	0	0	0	0	0	0	
1641	12657	255	0	0	ffba184e	0	0	0	0	0	
1642	231329	255	45e7b2	0	0	0	0	0	0	0	
1643	12657	255	0	0	45e7b2	0	0	0	0	0	
1644	31172	255	45e7b2	0	0	0	0	0	0	0	
1645	12657	255	0	0	ffba184e	0	0	0	0	0	
1646	21797	255	45e7b2	0	0	0	0	0	0	0	
1647	12422	255	0	0	ffba184e	0	0	0	0	0	
1648	9375	255	ffba184e	0	0	0	0	0	0	0	
1649	12422	255	0	0	ffba184e	0	0	0	0	0	
1650	9375	255	45e7b2	0	0	0	0	0	0	0	
1651	12657	255	0	0	ffba184e	0	0	0	0	0	
1652	21797	255	ffba184e	0	0	0	0	0	0	0	
1653	3415	0	da740e	8a7f	da4b78	871f	0	0	0	0	
1654	762	0	811a4d5	0	7e2c784	0	0	0	0	0	
1655	3415	0	8167108	ffff7581	7e2c784	ffff78e1	0	0	0	0	
1656	31172	255	0	0	ffba184e	0	0	0	0	0	
1657	24844	255	ffba184e	0	0	0	0	0	0	0	
1658	9375	255	0	0	ffba184e	0	0	0	0	0	
1659	12657	255	ffba184e	0	0	0	0	0	0	0	
1660	9375	255	0	0	45e7b2	0	0	0	0	0	
1661	24844	255	ffba184e	0	0	0	0	0	0	0	
1662	31172	255	0	0	45e7b2	0	0	0	0	0	
1663	12422	255	45e7b2	0	0	0	0	0	0	0	
1664	268829	255	0	0	45e7b2	0	0	0	0	0	
1665	12422	255	ffba184e	0	0	0	0	0	0	0	
1666	31172	255	0	0	45e7b2	0	0	0	0	0	
1667	12422	255	45e7b2	0	0	0	0	0	0	0	
1668	268829	255	0	0	45e7b2	0	0	0	0	0	
1669	12422	255	ffba184e	0	0	0	0	0	0	0	
1670	31172	255	0	0	45e7b2	0	0	0	0	0	
1671	24844	255	45e7b2	0	0	0	0	0	0	0	
1672	9375	255	0	0	45e7b2	0	0	0	0	0	
1673	12657	255	45e7b2	0	0	0	0	0	0	0	
1674	9375	255	0	0	ffba184e	0	0	0	0	0	
1675	24844	255	45e7b2	0	0	0	0	0	0	0	
1676	31172	255	0	0	ffba184e	0	0	0	0	0	
1677	12422	255	ffba184e	0	0	0	0	0	0	0	
1678	268829	255	0	0	ffba184e	0	0	0	0	0	
1679	12422	255	45e7b2	0	0	0	0	0	0	0	
1680	31172	255	0	0	ffba184e	0	0	0	0	0	
1681	12422	255	ffba184e	0	0	0	0	0	0	0	
1682	268829	255	0	0	ffba184e	0	0	0	0	0	
1683	12422	255	45e7b2	0	0	0	0	0	0	0	
1684	3013	0	ff258bf2	ffff72c1	ff820449	ffffb26c	0	0	0	0	
1685	3013	0	f8a74a5d	8d3f	fbf232fc	4d94	0	0	0	0	
1686	36611	255	39486	0	45d036	0	0	0	0	0	
1687	88929	255	350f8	0	45d38c	0	0	0	0	0	
1688	54192	255	305fb	0	45d6f4	0	0	0	0	0	
1689	55587	255	2a718	0	45dacf	0	0	0	0	0	
1690	52988	255	1daf1	0	45e165	0	0	0	0	0	
1691	46409	255	b4c1	0	45e6c9	0	0	0	0	0	
1692	46409	255	ffff4b3f	0	45e6c9	0	0	0	0	0	
1693	52754	255	fffe22f3	0	45e156	0	0	0	0	0	
1694	55587	255	fffd58e8	0	45dacf	0	0	0	0	0	
1695	54192	255	fffcfa05	0	45d6f4	0	0	0	0	0	
1696	88929	255	fffcaf08	0	45d38c	0	0	0	0	0	
1697	36611	255	fffc6b7a	0	45d036	0	0	0	0	0	
1698	2621	255	fff37eb8	0	44c70a	0	0	0	0	0	
1699	2447	255	ffebe9b6	0	42f4f8	0	0	0	0	0	
1700	2414	255	ffde0d15	0	3d1ba7	0	0	0	0	0	
1701	2161	255	ffd281a2	0	35136d	0	0	0	0	0	
1702	2492	255	ffcb641e	0	2e0866	0	0	0	0	0	
1703	2414	255	ffc2e459	0	21f2eb	0	0	0	0	0	
1704	2447	255	ffbd0b08	0	14164a	0	0	0	0	0	
1705	2621	255	ffbb38f6	0	c8148	0	0	0	0	0	
1706	66867	255	ffba2ae4	0	32f72	0	0	0	0	0	
1707	58398	255	ffba23fb	0	28669	0	0	0	0	0	
1708	28134	255	ffba1de5	0	1bf41	0	0	0	0	0	
1709	24845	255	ffba1919	0	a8d2	0	0	0	0	0	
1710	24611	255	ffba191d	0	ffff5593	0	0	0	0	0	
1711	28134	255	ffba1de5	0	fffe40bf	0	0	0	0	0	
1712	58632	255	ffba23e3	0	fffd7c2c	0	0	0	0	0	
1713	66867	255	ffba2ae4	0	fffcd08e	0	0	0	0	0	
1714	2621	255	ffbb38f6	0	fff37eb8	0	0	0	0	0	
1715	2309	255	ffc01eb5	0	ffe39bde	0	0	0	0	0	
1716	2309	255	ffc01eb5	0	ffe39bde	0	0	0	0	0	
1717	2492	255	ffcb641e	0	ffd1f79a	0	0	0	0	0	
1718	2161	255	ffd281a2	0	ffcaec93	0	0	0	0	0	
1719	2414	255	ffde0d15	0	ffc2e459	0	0	0	0	0	
1720	2447	255	ffebe9b6	0	ffbd0b08	0	0	0	0	0	
1721	2621	255	fff37eb8	0	ffbb38f6	0	0	0	0	0	
1722	36611	255	fffc6b7a	0	ffba2fca	0	0	0	0	0	
1723	88940	255	fffc7ffb	0	ffba2ec0	0	0	0	0	0	
1724	54182	255	fffd474b	0	ffba25df	0	0	0	0	0	
1725	55587	255	fffd58e8	0	ffba2531	0	0	0	0	0	
1726	52754	255	fffe22f3	0	ffba1eaa	0	0	0	0	0	
1727	46409	255	ffff4b3f	0	ffba1937	0	0	0	0	0	
1728	46409	255	b4c1	0	ffba1937	0	0	0	0	0	
1729	52988	255	1daf1	0	ffba1e9b	0	0	0	0	0	
1730	55587	255	2a718	0	ffba2531	0	0	0	0	0	
1731	54182	255	2b8b5	0	ffba25df	0	0	0	0	0	
1732	88940	255	38005	0	ffba2ec0	0	0	0	0	0	
1733	36611	255	39486	0	ffba2fca	0	0	0	0	0	
1734	2621	255	c8148	0	ffbb38f6	0	0	0	0	0	
1735	2447	255	14164a	0	ffbd0b08	0	0	0	0	0	
1736	2212	255	250cb3	0	ffc4b87b	0	0	0	0	0	
1737	2344	255	29f16b	0	ffc81371	0	0	0	0	0	
1738	2344	255	37ec8f	0	ffd60e95	0	0	0	0	0	
1739	2414	255	3d1ba7	0	ffde0d15	0	0	0	0	0	
1740	2309	255	3fe14b	0	ffe39bde	0	0	0	0	0	
1741	2589	255	459e34	0	fff9abcd	0	0	0	0	0	
1742	66878	255	45d225	0	fffc91f9	0	0	0	0	0	
1743	58632	255	45dc1d	0	fffd7c2c	0	0	0	0	0	
1744	28134	255	45e21b	0	fffe40bf	0	0	0	0	0	
1745	24611	255	45e6e3	0	ffff5593	0	0	0	0	0	
1746	24845	255	45e6e7	0	a8d2	0	0	0	0	0	
1747	28134	255	45e21b	0	1bf41	0	0	0	0	0	
1748	58398	255	45dc05	0	28669	0	0	0	0	0	
1749	66878	255	45d225	0	36e07	0	0	0	0	0	
1750	2589	255	459e34	0	65433	0	0	0	0	0	
1751	2525	255	40e7bd	0	19f64c	0	0	0	0	0	
1752	2414	255	3d1ba7	0	21f2eb	0	0	0	0	0	
1753	2344	255	37ec8f	0	29f16b	0	0	0	0	0	
1754	2344	255	29f16b	0	37ec8f	0	0	0	0	0	
1755	2212	255	250cb3	0	3b4785	0	0	0	0	0	
1756	2447	255	14164a	0	42f4f8	0	0	0	0	0	
1757	2621	255	c8148	0	44c70a	0	0	0	0	0	
1758	3415	0	ff258bf2	ffff7581	ffe6e245	ffffefdd	0	0	0	0	
1759	26572	0	f7ee5b2b	0	ff1281f4	0	0	0	0	0	
1760	3415	0	f7e98ef8	8a7f	ff0db5c1	1023	0	0	0	0	
1761	2827	0	799a94	2bb7	1b4e81b	a58f	0	0	0	0	
1762	19151	0	2591fe3	0	8d89e4e	0	0	0	0	0	
1763	3473	0	2538d30	ffffd404	8d89e4e	ffff590f	0	0	0	0	
1764	59	199	da740e	21c49	0	0	0	0	0	0	
1765	1822	255	155dfe8	0	0	0	0	0	0	0	
1766	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1767	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1768	12700	255	0	0	feaa2018	0	0	0	0	0	
1769	59	255	0	0	feaa2018	21c49	0	0	0	0	
1770	59	199	ff258bf2	fffde3b7	0	0	0	0	0	0	
1771	1822	255	feaa2018	0	0	0	0	0	0	0	
1772	59	255	feaa2018	21c49	0	0	0	0	0	0	
1773	546	0	0	0	ff258bf2	ffff26b3	0	0	0	0	
1774	546	0	0	0	fd56231d	d94d	0	0	0	0	
1775	59	199	da740e	21c49	0	0	0	0	0	0	
1776	1822	255	155dfe8	0	0	0	0	0	0	0	
1777	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1778	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1779	12652	255	0	0	feaa2018	0	0	0	0	0	
1780	59	255	0	0	feaa2018	21c49	0	0	0	0	
1781	59	199	ff258bf2	fffde3b7	0	0	0	0	0	0	
1782	1822	255	feaa2018	0	0	0	0	0	0	0	
1783	59	255	feaa2018	21c49	0	0	0	0	0	0	
1784	546	0	0	0	ff258bf2	ffff26b3	0	0	0	0	
1785	546	0	0	0	fd56231d	d94d	0	0	0	0	
1786	59	199	da740e	21c49	0	0	0	0	0	0	
1787	1822	255	155dfe8	0	0	0	0	0	0	0	
1788	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1789	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1790	12700	255	0	0	feaa2018	0	0	0	0	0	
1791	59	255	0	0	feaa2018	21c49	0	0	0	0	
1792	59	199	ff258bf2	fffde3b7	0	0	0	0	0	0	
1793	1822	255	feaa2018	0	0	0	0	0	0	0	
1794	59	255	feaa2018	21c49	0	0	0	0	0	0	
1795	546	0	0	0	ff258bf2	ffff26b3	0	0	0	0	
1796	546	0	0	0	fd56231d	d94d	0	0	0	0	
1797	59	199	da740e	21c49	0	0	0	0	0	0	
1798	1822	255	155dfe8	0	0	0	0	0	0	0	
1799	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1800	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1801	12700	255	0	0	feaa2018	0	0	0	0	0	
1802	59	255	0	0	feaa2018	21c49	0	0	0	0	
1803	59	199	ff258bf2	fffde3b7	0	0	0	0	0	0	
1804	1822	255	feaa2018	0	0	0	0	0	0	0	
1805	59	255	feaa2018	21c49	0	0	0	0	0	0	
1806	546	0	0	0	ff258bf2	ffff26b3	0	0	0	0	
1807	546	0	0	0	fd56231d	d94d	0	0	0	0	
1808	59	199	da740e	21c49	0	0	0	0	0	0	
1809	1822	255	155dfe8	0	0	0	0	0	0	0	
1810	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1811	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1812	12652	255	0	0	feaa2018	0	0	0	0	0	
1813	59	255	0	0	feaa2018	21c49	0	0	0	0	
1814	59	199	ff258bf2	fffde3b7	0	0	0	0	0	0	
1815	1822	255	feaa2018	0	0	0	0	0	0	0	
1816	59	255	feaa2018	21c49	0	0	0	0	0	0	
1817	675	0	0	0	ff258bf2	ffff34d4	0	0	0	0	
1818	675	0	0	0	fd0e728d	cb2c	0	0	0	0	
1819	59	199	da740e	21c49	0	0	0	0	0	0	
1820	1822	255	155dfe8	0	0	0	0	0	0	0	
1821	59	255	155dfe8	fffde3b7	0	0	0	0	0	0	
1822	59	199	0	0	ff258bf2	fffde3b7	0	0	0	0	
1823	9489	255	0	0	feaa2018	0	0	0	0	0	
